group	ange-pval	ange-count	ange-count	sorgh-pval	sorgh-count	sorgh-count
DTX7_ARATH	0.596690735	1	1	NA	NA	NA
DUS1_ARATH	0.07393658	4	4	0.450091201	2	2
DUS1_SCHPO	0.756859127	1	1	NA	NA	NA
DUS1L_RAT	0.810195252	2	2	NA	NA	NA
DUS2L_HUMAN	0.061638984	3	3	0.086916697	3	3
DUS2L_MOUSE	0.351223005	3	3	NA	NA	NA
DUS3L_ORYSJ	0.587482773	3	3	0.86374827	2	2
DUSA_SHEON	0.835279459	1	1	NA	NA	NA
DUSL1_ARATH	0.645796863	2	2	1	1	1
DV4H_CATRO	1	2	2	NA	NA	NA
DWA2_ARATH	0.4802278	3	3	0.499428333	3	3
DWRF8_MAIZE	0.003251172	5	5	0.542275174	5	5
DXO_ARATH	0.42303921	3	3	0.551629924	2	2
DXR_ORYSJ	0.300364996	3	3	0.011787936	3	3
DXS_CAPAN	0.800514591	1	1	0.323205446	1	1
DXS1_ORYSJ	0.086299134	7	7	0.162717157	7	7
DXS2_ORYSJ	0.008196464	4	4	0.318412825	1	1
DYAD_ARATH	0.453831561	4	4	0.649208012	2	2
DYHC2_PLAF7	0.105146226	6	6	0.801880417	2	2
DYL1_DROME	0.396845722	2	2	0.194939873	2	2
DYL1_HELCR	0.186708299	4	4	0.000260484	7	7
DYM_MOUSE	0.237402387	2	2	0.380785361	1	1
DYM_XENTR	0.040045517	2	2	NA	NA	NA
DYR_SCHPO	0.174319472	2	2	0.262980438	3	3
DYRK2_DICDI	0.703853928	2	2	NA	NA	NA
E131_ARATH	0.978600169	2	2	0.289527304	1	1
E1311_ARATH	0.485386131	1	1	NA	NA	NA
E1312_ARATH	0.014904082	2	2	0.38161971	1	1
E1313_ARATH	0.328686125	1	1	1	1	1
E1314_ARATH	0.079248258	10	10	0.038484909	17	17
E133_ARATH	0.804248843	1	1	NA	NA	NA
E134_ARATH	0.037435528	7	7	0.296337501	3	3
E134_MAIZE	0.137607981	12	12	0.17754825	6	6
E137_ARATH	0.347098812	8	8	0.253812076	5	5
E138_ARATH	0.046384025	4	4	0.648351704	2	2
E13B_HORVU	0.576765712	1	1	0.858961914	1	1
E13B_MAIZE	0.50973664	2	2	NA	NA	NA
E13B_WHEAT	0.200747895	2	2	0.791479017	1	1
E13D_HORVU	0.412365758	2	2	NA	NA	NA
E13E_HORVU	0.37681711	1	1	NA	NA	NA
E2FA_ARATH	0.87972338	1	1	NA	NA	NA
E2FB_ARATH	0.913367688	2	2	NA	NA	NA
E70A1_ARATH	0.235167492	13	13	0.277148919	10	10
E70B1_ARATH	0.038932771	19	19	0.149918943	15	15
EA1_MAIZE	0.073074903	1	1	0.068988921	1	1
EAAC_ARATH	0.929656107	1	1	NA	NA	NA
EAF_DROER	0.66540797	2	2	0.439455142	2	2
EAF1A_ARATH	0.326190602	8	8	0.169892452	9	9
EAF1B_ARATH	0.571428529	4	4	0.761763951	3	3
EAF6_XENLA	0.985662425	1	1	NA	NA	NA
EAPP_HUMAN	0.163413082	2	2	NA	NA	NA
EAPP_MOUSE	0.039482824	3	3	0.585649043	2	2
EBF1_ARATH	0.002551621	10	10	0.191052193	9	9
EBF2_ARATH	0.525316811	2	2	0.377633759	1	1
EBFC2_ARATH	0.485825363	3	3	0.622157991	2	2
EBM_ARATH	0.57639111	1	1	NA	NA	NA
EBM_LILLO	0.280527213	5	5	0.129664539	4	4
EBP_ORYSJ	0.865357452	2	2	0.862317485	2	2
EBP1_SOLTU	0.518558146	4	4	0.021363251	4	4
EBP2_ARATH	0.60821172	3	3	0.360706461	2	2
EBS_ARATH	0.264513282	4	4	0.49752312	3	3
EBSL_ARATH	0.221017068	2	2	0.376948736	2	2
ECA1_ARATH	0.417878683	5	5	0.359637884	2	2
ECA3_ARATH	0.224896749	3	3	0.070953115	5	5
ECA4_ARATH	0.128017732	8	8	0.299126037	6	6
ECD_ARATH	0.605425239	2	2	0.645147887	1	1
ECE2_BOVIN	0.010694134	3	3	0.220742029	4	4
ECE2_HUMAN	0.208378512	3	3	0.065427177	8	8
ECH1P_ARATH	0.818889856	1	1	0.783801974	1	1
ECH2_ARATH	0.226255811	6	6	0.51045762	2	2
ECH2M_ARATH	0.154663076	6	6	0.135967993	2	2
ECI1_ARATH	0.286979584	2	2	0.107365212	2	2
ECI3_ARATH	0.102286754	4	4	0.4163381	5	5
ECM29_HUMAN	0.480522792	4	4	0.730100003	1	1
ECM29_MOUSE	0.421046698	2	2	NA	NA	NA
ECM29_YEAST	0.7679786	3	3	NA	NA	NA
EDA2_ARATH	0.780888132	3	3	0.368791749	4	4
EDA3_ARATH	0.585963816	2	2	0.570490653	2	2
EDL1_ARATH	0.000352428	4	4	0.29757422	2	2
EDL16_ARATH	0.219134724	2	2	0.851681842	2	2
EDL2_ARATH	0.272000349	2	2	0.263933637	4	4
EDL3_ARATH	0.196960493	1	1	NA	NA	NA
EDM2_ARATH	0.409927019	12	12	0.35804322	12	12
EDR1_ARATH	0.209233204	28	28	0.003866373	29	29
EDR2_ARATH	0.295802023	9	9	0.210016343	6	6
EDR2L_ARATH	0.174530452	7	7	0.342088709	9	9
EDRF1_PONAB	0.446061398	3	3	0.441614853	1	1
EDS1C_ARATH	0.002159656	2	2	0.180510255	8	8
EDS1L_ARATH	0.188423071	1	1	1	1	1
EDSBC_ARATH	0.848308341	1	1	0.58425073	1	1
EER5_ARATH	0.912431204	1	1	0.44056605	3	3
EF1A_MAIZE	0.043537796	4	4	0.697484082	3	3
EF1A_METS5	0.57763363	2	2	NA	NA	NA
EF1A_ORYSJ	0.384907765	12	12	0.751200133	4	4
EF1A_SOLLC	0.933360199	1	1	0.970463843	1	1
EF1A_SOYBN	0.906661289	1	1	0.759776562	2	2
EF1A_VICFA	0.380416936	3	3	NA	NA	NA
EF1A2_DAUCA	0.535908264	2	2	NA	NA	NA
EF1B_ORYSJ	0.41521747	5	5	0.234921658	4	4
EF1D_PIMBR	0.702969316	2	2	0.110185286	4	4
EF1D1_ORYSJ	0.712511665	2	2	0.607364961	4	4
EF1G1_ORYSJ	0.012871872	3	3	NA	NA	NA
EF1G2_ORYSJ	0.552886569	2	2	0.400361965	6	6
EF1G3_ORYSJ	0.608527601	1	1	0.656396051	1	1
EF2_ARATH	0.69594068	4	4	0.414157104	2	2
EFG1P_SCHPO	0.259283223	2	2	0.408935169	2	2
EFGC_ARATH	0.177311932	3	3	NA	NA	NA
EFGC2_SOYBN	0.478015533	2	2	0.534004137	1	1
EFGM_ORYSJ	0.384842016	2	2	0.397502141	2	2
EFP_GLUOX	0.589649044	2	2	0.922116789	1	1
EFP_MICAN	0.854954325	1	1	0.754148484	1	1
EFP_RHORT	0.486471817	1	1	1	1	1
EFP_SYNP6	1	1	1	NA	NA	NA
EFR_ARATH	0.011188765	30	30	0.083931183	11	11
EFR3_CAEBR	0.451542448	2	2	NA	NA	NA
EFTM_ARATH	0.220160512	2	2	0.658556061	2	2
EFTS_MAIZE	0.413376754	3	3	0.540282748	1	1
EFTS_PROM5	0.462344706	1	1	NA	NA	NA
EFTS_SYNY3	0.626497939	1	1	0.501246726	2	2
EFTS_TRIEI	0.456315153	2	2	NA	NA	NA
EFTU2_SOYBN	0.930209681	1	1	0.844240661	1	1
EGY1_ORYSJ	0.120680699	5	5	0.364448088	3	3
EGY2_ORYSJ	0.204567579	5	5	0.508673727	5	5
EGY3_ORYSJ	0.955096053	1	1	0.142494583	3	3
EHD1_ARATH	0.364626163	6	6	0.180446705	3	3
EHD2_ARATH	0.565124942	4	4	0.160488158	3	3
EI24_ARATH	1	1	1	0.043848642	3	3
EI2BA_DICDI	0.479068058	1	1	0.613985272	1	1
EI2BA_RAT	0.339889302	1	1	NA	NA	NA
EI2BB_DICDI	0.041482853	4	4	0.525357186	3	3
EI2BD_DICDI	0.051644683	6	6	0.168851164	5	5
EI2BD_HUMAN	0.271318056	4	4	0.504832233	2	2
EI2BD_SCHPO	0.014987328	2	2	NA	NA	NA
EI2BE_RABIT	0.012768263	5	5	0.619433751	2	2
EI2BE_SCHPO	0.560893209	2	2	0.964939852	1	1
EI2BG_DICDI	0.976635059	1	1	0.570757758	1	1
EI3JA_DANRE	0.298174519	4	4	0.069757587	2	2
EID1_ARATH	0.435223658	6	6	0.844900009	2	2
EIF1A_BOVIN	0.465002944	2	2	NA	NA	NA
EIF2A_MOUSE	0.854825978	1	1	NA	NA	NA
EIF2A_SCHPO	0.553918242	1	1	0.353886891	1	1
EIF2D_MOUSE	1	1	1	NA	NA	NA
EIF2D_RABIT	0.553395735	2	2	0.960405694	1	1
EIF2D_RAT	0.587092214	2	2	NA	NA	NA
EIF3A_MAIZE	0.027591283	9	9	0.278568979	13	13
EIF3B_ARATH	0.606821842	2	2	0.263247811	2	2
EIF3B_TOBAC	0.440386274	2	2	NA	NA	NA
EIF3C_ARATH	0.485817522	4	4	0.583382542	1	1
EIF3C_MEDTR	0.773850013	5	5	0.310228936	2	2
EIF3D_ARATH	0.013098722	10	10	0.302350241	8	8
EIF3E_ARATH	0.48152312	4	4	0.902146083	1	1
EIF3F_ARATH	0.06779674	3	3	0.687799006	2	2
EIF3G_NEMVE	0.489978874	2	2	0.46744174	3	3
EIF3H_ARATH	0.480571348	2	2	0.041504531	2	2
EIF3I_ARATH	0.021478689	3	3	0.409764181	4	4
EIF3J_DICDI	0.895469887	1	1	0.000523505	1	1
EIF3K_ORYSJ	0.351334407	3	3	0.424145322	3	3
EIF3L_NEMVE	0.395473795	3	3	0.273837231	3	3
EIF3M_DICDI	0.302956622	7	7	0.407234049	6	6
EIL1_ARATH	0.588313508	5	5	0.309846177	2	2
EIL3_ARATH	0.124229189	5	5	0.331967481	4	4
EIN2_ARATH	0.327168814	9	9	0.413933322	6	6
EIN3_ARATH	0.283170824	2	2	0.547169666	4	4
EKI_ARATH	0.423786968	3	3	0.330922023	5	5
ELC_ARATH	0.889923466	3	3	0.771421068	1	1
ELD1_ARATH	0.497894207	3	3	0.565536361	2	2
ELF3_ARATH	0.255590616	12	12	0.129485571	8	8
ELI6_HORVU	0.019847419	4	4	0.051219053	6	6
ELI9_HORVU	0.000289086	9	9	0.009008982	7	7
ELM1_ARATH	0.163421645	4	4	0.092342149	3	3
ELMO3_RAT	0.883161758	1	1	NA	NA	NA
ELMOA_DICDI	0.020367101	14	14	0.186807087	8	8
ELO3_YEAST	0.644349669	1	1	NA	NA	NA
ELO3L_ARATH	1	1	1	0.646101943	1	1
ELOC_RAT	0.207633285	2	2	0.496822264	2	2
ELOF1_ORYSJ	0.514655652	3	3	0.302812183	4	4
ELP1_ARATH	0.871409091	1	1	0.098389021	1	1
ELP2_ARATH	0.444003119	1	1	0.901515656	1	1
ELP3_ORYSJ	0.985649502	2	2	0.19389299	3	3
ELP4_ARATH	0.817586716	1	1	NA	NA	NA
ELP5_ARATH	0.085533218	4	4	0.937817777	1	1
EM506_ARATH	0.732425862	2	2	0.342695366	3	3
EMB8_PICGL	0.237147287	9	9	0.293959199	7	7
EMBP1_WHEAT	0.114127911	4	4	0.44722019	2	2
EMC1_CHICK	0.845944888	2	2	0.801463118	2	2
EMC1_XENLA	0.942105819	2	2	0.511305305	3	3
EMC10_MOUSE	0.56540094	1	1	NA	NA	NA
EMC10_XENLA	0.541542832	1	1	NA	NA	NA
EMC2A_XENLA	0.50029582	2	2	0.327698365	4	4
EMC3_BOVIN	0.408012664	1	1	NA	NA	NA
EMC3_DANRE	0.161700012	3	3	0.826477365	1	1
EMC6_BOVIN	1	1	1	NA	NA	NA
EMC6_DICDI	0.968642392	1	1	0.704821854	2	2
EMC89_ARATH	0.369639156	4	4	0.406581431	4	4
EME1_ORYSJ	0.754631292	1	1	NA	NA	NA
EMF2_ARATH	0.200586293	14	14	0.127021831	6	6
EML2_ARATH	0.922402936	1	1	NA	NA	NA
EML3_ARATH	0.058426581	11	11	0.534698038	6	6
EML4_ARATH	0.529741029	1	1	NA	NA	NA
ENAS1_ARATH	0.783753485	1	1	0.562642613	1	1
ENAS2_ARATH	0.313400628	1	1	NA	NA	NA
ENDB1_SOLTU	0.651812891	3	3	0.430391119	2	2
ENDO2_ARATH	0.736217761	1	1	NA	NA	NA
ENDO4_ARATH	0.00408065	8	8	0.084974641	8	8
ENDOV_HUMAN	0.280492399	1	1	0.160991007	1	1
ENDUA_XENLA	0.495065692	1	1	0.692555027	2	2
ENDUB_DANRE	0.164302599	3	3	0.732034672	3	3
ENDUB_XENLA	0.555568138	1	1	NA	NA	NA
ENG2_SCHPO	0.593447482	1	1	0.430495616	1	1
ENL2_ARATH	0.20445646	4	4	0.922167589	1	1
ENO_ORYSJ	0.516909853	2	2	0.763033354	1	1
ENO1_ARATH	0.120624508	3	3	NA	NA	NA
ENO1_MAIZE	0.22059903	6	6	0.459902956	3	3
ENO2_MAIZE	0.456715127	2	2	0.486704188	1	1
ENO3_ARATH	0.539804655	3	3	0.496996429	2	2
ENOX_SOLLC	0.132170486	3	3	0.282957633	4	4
ENPL_HORVU	0.649769524	2	2	0.062284231	10	10
ENT1_ARATH	0.186322959	8	8	0.915010653	3	3
ENT3_ARATH	2.46E-05	4	4	0.865733132	2	2
ENT5_ARATH	0.069550953	2	2	NA	NA	NA
ENT6_ARATH	0.479568634	1	1	NA	NA	NA
EPC2_XENLA	0.390275303	1	1	NA	NA	NA
EPHX4_MOUSE	0.389179389	3	3	0.692103541	2	2
EPL1_ASPFU	0.878514693	1	1	NA	NA	NA
EPN1_ARATH	0.066729396	4	4	0.460095183	3	3
EPN2_ARATH	0.707350121	1	1	0.711898361	1	1
EPN3_ARATH	0.65978669	2	2	0.225607846	2	2
EPT1_SCHPO	0.009755641	2	2	0.686764478	1	1
ERA_CLOK5	0.37597006	2	2	NA	NA	NA
ERA_STAAW	0.619789267	2	2	0.235247926	1	1
ERA_XANAC	0.450214478	1	1	NA	NA	NA
ERA_XYLFT	0.764747039	1	1	NA	NA	NA
ERCC1_ARATH	0.293755405	1	1	1	1	1
ERCC2_ARATH	0.805043048	2	2	NA	NA	NA
ERD15_ARATH	0.452276582	11	11	0.155074777	11	11
ERD2_CAEEL	0.680694852	1	1	NA	NA	NA
ERD2_PETHY	0.889504161	2	2	0.00566523	4	4
ERD22_CAEEL	0.661508864	3	3	7.49E-06	3	3
ERD2A_ARATH	0.038482628	4	4	0.315215168	5	5
ERDL4_ARATH	0.234247604	5	5	0.903355827	1	1
ERDL5_ARATH	0.760226751	4	4	NA	NA	NA
ERDL6_ARATH	0.485712726	2	2	0.866728951	1	1
ERDL7_ARATH	0.066712676	3	3	0.166594399	2	2
ERF1_ORYSJ	0.08711508	10	10	0.144109706	10	10
ERF1_SOLLC	0.570031114	1	1	0.89610135	1	1
ERF1X_ARATH	0.464426135	2	2	0.788841067	1	1
ERF1Y_ARATH	0.423456161	4	4	0.605405283	4	4
ERF1Z_ARATH	0.234699181	6	6	0.545450433	2	2
ERF3A_HUMAN	0.428261698	4	4	0.728014234	1	1
ERF4_NICSY	0.678234912	1	1	0.300436265	1	1
ERF73_ARATH	0.140165865	2	2	NA	NA	NA
ERF76_ARATH	0.340642955	1	1	NA	NA	NA
ERFK_ECOLI	0.351215327	1	1	NA	NA	NA
ERFL1_ARATH	0.531413069	3	3	0.238602204	4	4
ERG_ANTMA	0.083333075	3	3	NA	NA	NA
ERG1_ORYSJ	0.0548874	6	6	0.491247297	3	3
ERG1_PANGI	0.025569575	3	3	0.30107164	4	4
ERG14_ARATH	0.080568882	4	4	NA	NA	NA
ERG24_ARATH	0.637775162	1	1	0.53734418	3	3
ERG3_ORYSJ	0.606732256	5	5	NA	NA	NA
ERGI3_BOVIN	0.912745161	1	1	NA	NA	NA
ERGI3_DANRE	0.502963773	8	8	0.188073418	6	6
ERGI3_DICDI	0.929902286	1	1	0.495851647	1	1
ERGI3_MACFA	0.535680898	1	1	0.476792734	2	2
ERGI3_MOUSE	0.803224114	1	1	0.386843453	1	1
ERH_ARATH	0.23839632	4	4	0.391926237	2	2
ERI2_MOUSE	0.404130078	2	2	NA	NA	NA
ERI2_XENLA	0.034061217	2	2	0.010773161	4	4
ERL2_ARATH	0.899301553	1	1	NA	NA	NA
ERLN2_BOVIN	0.813954903	1	1	0.872477632	1	1
ERMP1_HUMAN	0.076755985	3	3	0.936169542	2	2
ERO1_ARATH	0.166900826	4	4	0.450352621	1	1
ERS1_ORYSJ	0.248595386	6	6	0.390461579	4	4
ERS2_ORYSI	0.785089049	2	2	NA	NA	NA
ERS2_ORYSJ	1	1	1	NA	NA	NA
ERV1_ARATH	0.473611277	2	2	NA	NA	NA
ERVB_TABDI	0.045258108	3	3	0.024439475	2	2
ERYG_SACEN	0.774308795	1	1	0.933401032	1	1
ESD4_ARATH	0.409959897	8	8	0.563353257	2	2
ESF1_ASHGO	0.91003613	2	2	NA	NA	NA
ESF1_HUMAN	0.693423347	1	1	NA	NA	NA
ESF2_CANAL	0.700453933	1	1	NA	NA	NA
ESF2_DEBHA	0.566085762	1	1	1	1	1
ESP1_ARATH	0.674390458	3	3	0.077130672	3	3
ESP3_ARATH	0.469005221	4	4	0.670785707	5	5
ESR1_ARATH	0.95327199	1	1	NA	NA	NA
ESRP1_MOUSE	0.47034206	1	1	0.244216328	2	2
ESRP1_RAT	0.249556563	2	2	0.209938581	1	1
ESYT1_HUMAN	0.855321423	1	1	NA	NA	NA
ETFA_ORYSJ	0.602488519	1	1	NA	NA	NA
ETFB_ORYSI	0.511385177	1	1	0.87188379	1	1
ETFQO_ORYSJ	0.466983749	1	1	0.324008806	3	3
ETHE1_ARATH	0.506324601	2	2	0.337810888	1	1
ETOL1_ARATH	0.290263141	11	11	0.000269877	9	9
ETR3_ORYSJ	0.292270695	1	1	NA	NA	NA
ETUD1_HUMAN	0.809238321	2	2	0.607244812	1	1
ETUD1_MOUSE	0.812994694	1	1	NA	NA	NA
EVI5_DROME	0.88620398	1	1	NA	NA	NA
EVI5L_HUMAN	1	1	1	0.69743159	2	2
EVN_ARATH	0.087429922	4	4	0.715354356	3	3
EX84A_ARATH	0.716886946	2	2	0.280642925	3	3
EX84B_ARATH	0.488061576	4	4	0.426368456	3	3
EXB11_ORYSJ	0.680853264	1	1	NA	NA	NA
EXD1_MOUSE	0.343054837	3	3	0.589203604	3	3
EXEC1_ORYSJ	0.106278227	4	4	0.496672813	5	5
EXEC2_ORYSJ	0.266593644	3	3	0.531916113	4	4
EXL1_ARATH	0.155202008	3	3	NA	NA	NA
EXL3_ARATH	0.293615098	1	1	NA	NA	NA
EXLA1_ORYSJ	0.213628263	1	1	0.911815133	1	1
EXO5_ARATH	0.428808215	1	1	NA	NA	NA
EXOC_AZOBR	0.630754564	1	1	NA	NA	NA
EXOC5_ORYSJ	0.241798852	4	4	0.648295598	3	3
EXOS3_DICDI	1	1	1	0.321856366	2	2
EXOS5_ORYSJ	0.432773758	1	1	0.508160608	2	2
EXP10_ORYSJ	0.11079028	3	3	NA	NA	NA
EXPA4_ORYSJ	0.004885582	5	5	0.008219302	4	4
EXPB3_ORYSJ	0.00569498	5	5	0.01988757	2	2
EYA_DROME	0.10177822	1	1	NA	NA	NA
EYA4_HUMAN	0.847317639	2	2	NA	NA	NA
EZ1_MAIZE	0.761424069	2	2	0.496414226	5	5
EZ2_MAIZE	0.407515278	3	3	NA	NA	NA
EZ3_MAIZE	0.676638412	3	3	0.048423114	4	4
F10AL_ARATH	0.02597569	12	12	0.308734857	5	5
F10C1_HUMAN	0.655140356	5	5	0.987117207	1	1
F135B_XENLA	0.331243844	4	4	0.899905435	2	2
F16P1_ORYSJ	0.087156983	5	5	0.210347811	2	2
F16P2_ORYCO	0.904213989	1	1	0.933219998	1	1
F16P2_SACHY	0.015931242	10	10	0.0081362	10	10
F16PA_SERP5	1	1	1	NA	NA	NA
F179B_MOUSE	0.250666799	2	2	0.066607204	4	4
F188A_BOVIN	0.651609073	1	1	0.851159503	1	1
F210B_HUMAN	0.027259198	4	4	0.876440772	1	1
F214B_PONAB	0.880876788	1	1	0.801505502	5	5
F26_ARATH	0.218690328	10	10	0.31135133	9	9
F3PH_ARATH	0.242205118	6	6	0.289116239	6	6
F3PH_PETHY	0.329514691	5	5	0.34643219	1	1
F4ST_FLACH	0.229800361	1	1	NA	NA	NA
F8H_ARATH	0.513817064	1	1	NA	NA	NA
FA32A_DANRE	0.15693463	3	3	0.028539988	5	5
FA32A_XENTR	0.438421644	2	2	0.945266612	2	2
FA63A_DANRE	1	1	1	0.368913233	1	1
FA63A_MOUSE	0.829378346	2	2	0.871517764	1	1
FA63A_PONAB	0.627789236	1	1	NA	NA	NA
FA63B_MOUSE	0.695927686	2	2	0.765631898	1	1
FAAA_DICDI	0.644433696	1	1	NA	NA	NA
FAAA_RAT	0.859200182	4	4	0.818060248	1	1
FAAH_ARATH	0.082098048	7	7	0.696474597	5	5
FAB1A_ARATH	0.270547359	6	6	0.120224859	11	11
FAB1B_ARATH	0.152379573	16	16	0.081939681	18	18
FAB1C_ARATH	0.410619569	19	19	0.109380917	14	14
FAB1D_ARATH	0.120992197	7	7	0.641262695	5	5
FABD_ECO57	0.428215818	1	1	NA	NA	NA
FABD_HUMAN	0.715694151	1	1	0.890070943	1	1
FABG_CUPLA	0.491748811	2	2	0.766558998	2	2
FABG3_BRANA	0.403783263	3	3	0.371703042	3	3
FABH_ARATH	0.321359159	2	2	0.60657015	1	1
FABH_SPIOL	0.282173845	1	1	0.88637347	1	1
FABI1_ORYSJ	0.518976605	1	1	0.1370842	3	3
FABI2_ORYSJ	0.176105655	4	4	0.79079453	2	2
FABZ_THEEB	0.467333133	2	2	0.921732265	1	1
FACE1_ORYSJ	0.871310483	3	3	0.975745374	1	1
FACE2_ARATH	0.744909036	1	1	0.711084644	1	1
FACR1_ARATH	0.420321275	2	2	NA	NA	NA
FACR4_ARATH	1	1	1	NA	NA	NA
FAD1_HUMAN	0.812429318	1	1	NA	NA	NA
FAD1_MOUSE	0.811344654	1	1	NA	NA	NA
FAD1_SCHPO	0.925709438	1	1	0.493454699	1	1
FAD3C_HELAN	0.412148364	2	2	0.518996948	1	1
FAD3C_RICCO	0.067526054	2	2	NA	NA	NA
FAD3C_SESIN	0.35996101	1	1	NA	NA	NA
FAD3C_SOYBN	0.477031626	1	1	0.420665588	2	2
FAD3D_ARATH	0.217437886	1	1	NA	NA	NA
FAD4_ARATH	0.260566708	5	5	0.780391107	2	2
FAD6C_BRANA	0.297173133	7	7	0.605064275	3	3
FAEA_ASPNC	0.017734858	2	2	0.895045342	1	1
FAEA_ASPTN	0.757737076	1	1	0.365179705	1	1
FAFL_ARATH	0.000715973	3	3	0.705042726	3	3
FAHD1_DICDI	0.649373202	3	3	NA	NA	NA
FAL1_CRYNJ	0.625774229	1	1	NA	NA	NA
FAL1_PICST	0.916608039	1	1	NA	NA	NA
FAN1_ORYSJ	0.410526927	1	1	0.920588349	2	2
FANCI_MOUSE	0.444532669	1	1	NA	NA	NA
FAO1_LOTJA	0.051588125	6	6	0.294612373	5	5
FAO2_LOTJA	0.164199625	8	8	0.646798462	2	2
FAP2_ARATH	0.036075592	2	2	0.010738129	3	3
FAR_SIMCH	0.861685241	1	1	NA	NA	NA
FAR1_ARATH	0.853972225	1	1	0.368769145	2	2
FARS_MAIZE	0.103433218	1	1	0.037667028	3	3
FAS1_ORYSJ	0.403181382	3	3	0.131024373	1	1
FATA2_ARATH	0.516094658	2	2	NA	NA	NA
FATB_ARATH	0.189846631	7	7	0.265114287	4	4
FATB_GOSHI	0.69477471	1	1	0.256400701	6	6
FAX1_ARATH	0.620031509	3	3	0.379085894	3	3
FAX2_ARATH	0.544150214	3	3	0.469121867	2	2
FAX3_ARATH	0.547518743	2	2	0.960042815	1	1
FAX5_ARATH	0.304946674	3	3	0.378566779	1	1
FAX6_ARATH	0.962492679	1	1	NA	NA	NA
FB117_ARATH	0.291221111	5	5	0.583404176	1	1
FB118_ARATH	0.174813183	10	10	0.668121739	3	3
FB128_ARATH	0.281445397	1	1	NA	NA	NA
FB135_ARATH	0.617645596	1	1	NA	NA	NA
FB140_ARATH	1	1	1	0.601142457	2	2
FB154_ARATH	0.679191731	1	1	NA	NA	NA
FB17_ARATH	0.146408888	2	2	0.601356804	2	2
FB237_ARATH	0.550193982	4	4	0.120623823	5	5
FB252_ARATH	0.350601118	1	1	NA	NA	NA
FB270_ARATH	0.505338523	2	2	0.550483868	1	1
FB271_ARATH	0.398360486	4	4	0.333577512	3	3
FB285_ARATH	0.487894185	4	4	0.488708609	2	2
FB290_ARATH	0.903816888	1	1	0.488085479	2	2
FB302_ARATH	0.544068291	3	3	0.364435941	5	5
FB304_ARATH	0.203620235	6	6	0.292484824	6	6
FB315_ARATH	0.575917072	1	1	0.493538191	2	2
FB322_ARATH	0.388173279	2	2	0.578047069	4	4
FB327_ARATH	0.935619304	1	1	NA	NA	NA
FB330_ARATH	0.590225533	2	2	0.439237537	2	2
FB334_ARATH	0.401359709	1	1	NA	NA	NA
FB338_ARATH	0.622399965	1	1	NA	NA	NA
FB341_ARATH	0.424482828	1	1	NA	NA	NA
FB345_ARATH	0.648538217	3	3	0.018544006	6	6
FB37_ARATH	0.093679672	3	3	0.220381027	6	6
FB46_ARATH	0.930837339	1	1	NA	NA	NA
FB60_ARATH	0.349886681	3	3	0.589668787	1	1
FB76_ARATH	0.024602127	5	5	0.03281006	1	1
FB84_ARATH	0.647928839	2	2	0.524295807	2	2
FB92_ARATH	0.383152569	7	7	0.244285985	6	6
FBD8_ARATH	0.327028224	1	1	NA	NA	NA
FBK15_ARATH	0.826888637	1	1	NA	NA	NA
FBK17_ARATH	0.219356486	9	9	0.612268525	2	2
FBK21_ARATH	0.35596601	4	4	0.277526027	4	4
FBK22_ARATH	0.018934334	7	7	0.173004073	7	7
FBK28_ARATH	0.086405321	6	6	0.473214147	4	4
FBK29_ARATH	0.734303459	1	1	0.835234299	2	2
FBK30_ARATH	0.172698194	2	2	0.183504258	1	1
FBK46_ARATH	0.120787674	4	4	0.203342905	5	5
FBK77_ARATH	0.471713823	3	3	NA	NA	NA
FBK8_ARATH	0.212695186	14	14	0.429747014	6	6
FBL10_ARATH	0.600283784	2	2	0.660815549	2	2
FBL11_ARATH	0.287410083	3	3	NA	NA	NA
FBL12_ARATH	0.37136347	3	3	0.649750458	1	1
FBL15_ARATH	0.657088151	3	3	0.53510957	3	3
FBL17_ARATH	0.540341922	7	7	0.10841475	4	4
FBL21_ARATH	1	1	1	NA	NA	NA
FBL23_ARATH	0.853286684	3	3	NA	NA	NA
FBL26_ARATH	0.734570913	1	1	NA	NA	NA
FBL3_ARATH	0.001149588	5	5	0.24583961	4	4
FBL34_ARATH	0.292289115	3	3	0.187213063	2	2
FBL4_ARATH	0.052369061	6	6	0.185401296	4	4
FBL53_ARATH	0.183482551	7	7	0.048024233	3	3
FBL78_ARATH	1	1	1	NA	NA	NA
FBL79_ARATH	0.435927702	1	1	NA	NA	NA
FBLK2_ARATH	0.862148393	1	1	NA	NA	NA
FBT1_ARATH	0.532457543	5	5	0.055286049	8	8
FBT2_ARATH	0.435171611	1	1	NA	NA	NA
FBT4_ARATH	0.101553624	4	4	0.80603245	1	1
FBT7_ARATH	0.178087271	1	1	0.115580368	2	2
FBT8_ARATH	0.359871877	3	3	NA	NA	NA
FBT9_ARATH	0.396201736	1	1	0.552848595	1	1
FBW2_ARATH	0.547737036	1	1	0.595573478	3	3
FBW3_ARATH	0.764753108	4	4	0.483534851	4	4
FBW4_ARATH	0.634689414	4	4	0.228690422	3	3
FBX14_ARATH	1	1	1	0.53155774	1	1
FBX21_MOUSE	0.098515758	4	4	0.191319345	2	2
FBX21_PONAB	0.431751975	4	4	0.775125348	2	2
FBX6_ARATH	0.199510492	5	5	0.332894655	2	2
